,loss,acc,val_loss,val_acc
0,1.8221392631530762,0.34101402759552,2.5096824169158936,0.41194993257522583
1,1.5850554704666138,0.4280632734298706,1.6574122905731201,0.517258882522583
2,1.5020467042922974,0.45878565311431885,1.4162869453430176,0.4884701371192932
3,1.4649004936218262,0.47669467329978943,1.500453233718872,0.543764591217041
4,1.4166733026504517,0.49900075793266296,2.401900053024292,0.5076361298561096
5,1.3481661081314087,0.5369486808776855,1.3438085317611694,0.5822984576225281
6,1.2985485792160034,0.5606303215026855,1.408754587173462,0.5611060261726379
7,1.2584179639816284,0.5782825946807861,2.6991703510284424,0.5379620790481567
8,1.2203656435012817,0.590269148349762,1.1157619953155518,0.641734778881073
9,1.191089391708374,0.6004052758216858,1.126298427581787,0.6255224943161011
10,1.1696168184280396,0.6069684028625488,1.8427343368530273,0.49807503819465637
11,1.1449609994888306,0.6152591109275818,1.1413118839263916,0.6187849044799805
12,1.1340867280960083,0.6192874312400818,1.3232649564743042,0.6019978523254395
13,1.1200956106185913,0.6240394711494446,1.1835336685180664,0.5870562195777893
14,1.0985848903656006,0.6290309429168701,1.143990397453308,0.6392744779586792
15,1.0799070596694946,0.6353304386138916,1.2593694925308228,0.6086045503616333
16,1.0684071779251099,0.6389269232749939,1.4804834127426147,0.6624563336372375
17,1.054471492767334,0.6416823863983154,1.1279380321502686,0.6247742176055908
18,1.0501837730407715,0.6433498859405518,1.010012149810791,0.6651559472084045
19,1.032067060470581,0.6498459577560425,1.0484915971755981,0.6773383617401123
20,1.025459885597229,0.6515035033226013,1.0717637538909912,0.6735978722572327
21,1.020328402519226,0.652376115322113,1.1588798761367798,0.6057468056678772
22,1.0024030208587646,0.6583221554756165,0.9956023097038269,0.6674429774284363
23,0.9945970773696899,0.6607081890106201,1.0807955265045166,0.6636331677436829
24,0.986993134021759,0.661979615688324,0.9875622391700745,0.6580930352210999
25,0.9795554280281067,0.6639845967292786,0.9078006744384766,0.7054016590118408
26,0.9694199562072754,0.6669904589653015,0.9070703983306885,0.6953026056289673
27,0.9640907049179077,0.6687158346176147,0.9496635794639587,0.6762716174125671
28,0.9528734087944031,0.6719617247581482,1.0920157432556152,0.6645197868347168
29,0.948397696018219,0.6742662191390991,1.1658308506011963,0.6208924055099487
30,0.9371142983436584,0.6769163012504578,0.8756577968597412,0.7097904682159424
31,0.9324716925621033,0.6790556311607361,1.0075938701629639,0.6571964025497437
32,0.9222702980041504,0.6821523308753967,1.02829909324646,0.6592724323272705
33,0.9132378101348877,0.684941828250885,0.8565963506698608,0.7152971625328064
34,0.9075149893760681,0.6849390268325806,0.8961277008056641,0.7145727872848511
35,0.9003129005432129,0.6878553628921509,0.8676628470420837,0.7143323421478271
36,0.8904728293418884,0.6913144588470459,0.8458285927772522,0.7180824279785156
37,0.8842707872390747,0.6922920346260071,1.0534952878952026,0.7000822424888611
38,0.8756711483001709,0.6953145861625671,0.8583422899246216,0.7120715975761414
39,0.8631733059883118,0.6999186277389526,0.9896966218948364,0.6763259768486023
40,0.8566296696662903,0.7023583054542542,0.8916001915931702,0.7025700211524963
41,0.8459265828132629,0.7056212425231934,1.0464221239089966,0.6566727161407471
42,0.8319860100746155,0.7101864218711853,0.8902100324630737,0.7053049206733704
43,0.827881932258606,0.7118916511535645,0.9099228382110596,0.7049170136451721
44,0.8138529062271118,0.7170119285583496,0.9378171563148499,0.681920051574707
45,0.8044366836547852,0.720356285572052,0.9229332804679871,0.6852431297302246
46,0.7913397550582886,0.7246251702308655,0.8779276013374329,0.7082834243774414
47,0.7833445072174072,0.7275402545928955,0.9821816682815552,0.6567961573600769
48,0.7761938571929932,0.7302298545837402,0.9203600883483887,0.6683498024940491
49,0.7627666592597961,0.7350156307220459,1.0169391632080078,0.6981768608093262
50,0.7505094408988953,0.7387847304344177,0.8900129199028015,0.6940158009529114
51,0.7395234107971191,0.7431080341339111,0.8602992296218872,0.7118522524833679
52,0.7344392538070679,0.7442828416824341,0.8554651141166687,0.7237277626991272
53,0.7240968346595764,0.7481759786605835,0.8773467540740967,0.7017915844917297
54,0.7155057191848755,0.7513414621353149,0.9108904004096985,0.6735489964485168
55,0.7058955430984497,0.7544695138931274,0.9068804383277893,0.7037822008132935
56,0.7014685273170471,0.7562763690948486,0.8871448040008545,0.7204626798629761
57,0.693493664264679,0.7589355707168579,0.9164801239967346,0.6873671412467957
58,0.6842300891876221,0.7622343301773071,0.8817492723464966,0.7159159779548645
59,0.6777066588401794,0.7642260193824768,0.8710256218910217,0.7028152346611023
60,0.6708385944366455,0.7667797207832336,0.8758014440536499,0.7026943564414978
61,0.6640580892562866,0.7690352201461792,0.8989385366439819,0.7123473286628723
62,0.6600532531738281,0.7706891298294067,1.1636518239974976,0.6851917505264282
63,0.6536881327629089,0.7725297212600708,0.8931944966316223,0.7107645869255066
64,0.6472576260566711,0.774562656879425,0.8855217099189758,0.7164462208747864
65,0.6422474384307861,0.7764086127281189,0.8921613097190857,0.7092607617378235
66,0.635498046875,0.7784743905067444,0.9449453353881836,0.7033668160438538
67,0.6330174803733826,0.7798589468002319,0.9995814561843872,0.6564204692840576
68,0.6286138296127319,0.7813369035720825,0.9548383951187134,0.7036399841308594
69,0.6203536987304688,0.783938467502594,1.0254641771316528,0.6880009770393372
70,0.6166655421257019,0.785386323928833,0.9924449920654297,0.6936951875686646
71,0.6100636720657349,0.7873721122741699,0.8912503123283386,0.7215851545333862
72,0.6049029231071472,0.7887946367263794,1.0950285196304321,0.7120422720909119
73,0.6028718948364258,0.7897533774375916,1.032296895980835,0.6940585374832153
74,0.6006097793579102,0.7907827496528625,0.9346856474876404,0.6894692778587341
75,0.595115602016449,0.7926297783851624,0.8982109427452087,0.7087599635124207
76,0.5892141461372375,0.7941934466362,1.076082468032837,0.6876353025436401
