,loss,acc,val_loss,val_acc
0,5.072207450866699,0.4213561713695526,2.1303045749664307,0.09341862052679062
1,1.58199143409729,0.4815552532672882,1.8643385171890259,0.27156099677085876
2,1.3923739194869995,0.5280046463012695,1.6852947473526,0.3722602128982544
3,1.2797245979309082,0.5612063407897949,1.5853283405303955,0.4116981327533722
4,1.2330681085586548,0.5750747323036194,1.1370965242385864,0.6076701283454895
5,1.1865779161453247,0.5920788645744324,1.1775901317596436,0.6212313771247864
6,1.1474649906158447,0.6044773459434509,1.155604600906372,0.6114583611488342
7,1.1265578269958496,0.6104419827461243,1.0517828464508057,0.6466456651687622
8,1.101529836654663,0.6196179389953613,1.1257230043411255,0.6205666065216064
9,1.0775820016860962,0.6283178329467773,1.009706735610962,0.6544342041015625
10,1.0597434043884277,0.6336061954498291,1.1383986473083496,0.6050228476524353
11,1.0358296632766724,0.6412153244018555,1.0483676195144653,0.6405739188194275
12,1.0137525796890259,0.6489729285240173,1.5099124908447266,0.5409513711929321
13,0.9960514307022095,0.6544157266616821,0.9382360577583313,0.6829445362091064
14,0.9816700220108032,0.659095823764801,1.0208048820495605,0.6594487428665161
15,0.9632079005241394,0.6648820638656616,1.149029016494751,0.6314235925674438
16,0.943336009979248,0.6717227697372437,1.0178083181381226,0.6578820943832397
17,0.9265875220298767,0.6768718361854553,1.034444808959961,0.6700037121772766
18,0.9071545600891113,0.683519721031189,1.132637619972229,0.6257101893424988
19,0.8918765187263489,0.6893948912620544,0.9921975135803223,0.6566216349601746
20,0.8748898506164551,0.6948733329772949,0.9875789284706116,0.6547982692718506
21,0.8622604012489319,0.7003640532493591,1.1253670454025269,0.6036893725395203
22,0.8444346189498901,0.7058820724487305,1.0866575241088867,0.6364573836326599
23,0.8276412487030029,0.7113690972328186,1.0396997928619385,0.6561325788497925
24,0.8108848929405212,0.7169296741485596,0.9940685033798218,0.6722375750541687
25,0.8025439381599426,0.7197760343551636,0.9887147545814514,0.674089789390564
26,0.7984721660614014,0.7218912243843079,0.9739440083503723,0.6737418174743652
27,0.7733075618743896,0.7298465967178345,0.9919136762619019,0.6743083000183105
28,0.7628479599952698,0.7332966923713684,1.0251470804214478,0.6523198485374451
29,0.7507197260856628,0.737267792224884,1.0481743812561035,0.6717582941055298
30,0.7473194003105164,0.7393661141395569,1.2276440858840942,0.5988749265670776
31,0.7385903000831604,0.741133987903595,1.057745099067688,0.6431949138641357
32,0.7204630374908447,0.7470704317092896,1.1606807708740234,0.6413010954856873
33,0.7088739275932312,0.7511200308799744,1.58107328414917,0.5116679668426514
34,0.7038697600364685,0.7531610727310181,1.2048611640930176,0.5803537368774414
35,0.6941002011299133,0.7563523650169373,1.0169541835784912,0.6670607328414917
36,0.6825653910636902,0.7605810165405273,1.0810619592666626,0.6566697359085083
37,0.6758394837379456,0.7626542448997498,1.1590925455093384,0.6549612283706665
38,0.6671873331069946,0.7654663920402527,1.3465793132781982,0.5458836555480957
39,0.6601724028587341,0.7676230669021606,1.1837143898010254,0.6346096992492676
40,0.6572481393814087,0.7692488431930542,1.0302000045776367,0.6943687200546265
41,0.6439299583435059,0.7733323574066162,1.1608561277389526,0.664581298828125
42,0.6369816660881042,0.7760292887687683,1.0618971586227417,0.66059809923172
43,0.6318122744560242,0.7775923013687134,1.1354459524154663,0.6334675550460815
44,0.6245736479759216,0.7803564667701721,1.0722326040267944,0.6633064150810242
45,0.6186661124229431,0.7818078994750977,1.1082910299301147,0.6647839546203613
46,0.6131983399391174,0.7836729288101196,0.9990033507347107,0.6878510117530823
47,0.6050389409065247,0.7863301038742065,1.1918717622756958,0.6141366958618164
48,0.6021712422370911,0.7875135540962219,1.1534349918365479,0.6446863412857056
49,0.5989691615104675,0.7884334325790405,1.2453713417053223,0.6324371099472046
50,0.5965771079063416,0.7894458174705505,1.0343549251556396,0.6865507364273071
51,0.5903595089912415,0.7915683388710022,1.0926629304885864,0.6699087619781494
52,0.5803776383399963,0.7947396636009216,1.2522931098937988,0.6285876631736755
53,0.5800417065620422,0.7952992916107178,1.6827834844589233,0.5805891752243042
